N = 4685	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.916892	MeanO1 = 0.469208	MeanV2 = 0.923084	MeanO2 = 0.467795	 rate = 0.008000
N = 4705	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.901091	MeanO1 = 0.473390	MeanV2 = 0.918965	MeanO2 = 0.467620	 rate = 0.000000
N = 4705	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.917106	MeanO1 = 0.470211	MeanV2 = 0.915054	MeanO2 = 0.470817	 rate = 0.004250
N = 4725	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.937237	MeanO1 = 0.461793	MeanV2 = 0.871701	MeanO2 = 0.483181	 rate = 0.000000
N = 4725	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.904696	MeanO1 = 0.472624	MeanV2 = 0.905108	MeanO2 = 0.472410	 rate = 0.000750
N = 4745	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.897431	MeanO1 = 0.474608	MeanV2 = 0.898035	MeanO2 = 0.474390	 rate = 0.000000
N = 4745	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.898212	MeanO1 = 0.474622	MeanV2 = 0.899376	MeanO2 = 0.474365	 rate = 0.002750
N = 4765	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.913379	MeanO1 = 0.469387	MeanV2 = 0.870521	MeanO2 = 0.483616	 rate = 0.000000
N = 4765	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.893293	MeanO1 = 0.478909	MeanV2 = 0.913305	MeanO2 = 0.474087	 rate = 0.023750
N = 4785	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.888978	MeanO1 = 0.477411	MeanV2 = 0.882370	MeanO2 = 0.479612	 rate = 0.000000
N = 4785	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.887352	MeanO1 = 0.480791	MeanV2 = 0.906288	MeanO2 = 0.476225	 rate = 0.023000
N = 4805	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.891992	MeanO1 = 0.476414	MeanV2 = 0.867574	MeanO2 = 0.484613	 rate = 0.000000
N = 4805	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.886187	MeanO1 = 0.479753	MeanV2 = 0.879910	MeanO2 = 0.481224	 rate = 0.007500
N = 4825	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.871701	MeanO1 = 0.483181	MeanV2 = 0.875824	MeanO2 = 0.481810	 rate = 0.000000
N = 4825	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.876814	MeanO1 = 0.482052	MeanV2 = 0.873672	MeanO2 = 0.482938	 rate = 0.003875
N = 4845	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.856492	MeanO1 = 0.488403	MeanV2 = 0.879385	MeanO2 = 0.480592	 rate = 0.000000
N = 4845	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.882585	MeanO1 = 0.482794	MeanV2 = 0.868546	MeanO2 = 0.486215	 rate = 0.016500
N = 4865	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.865824	MeanO1 = 0.485221	MeanV2 = 0.858243	MeanO2 = 0.487793	 rate = 0.000000
N = 4865	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.862620	MeanO1 = 0.487035	MeanV2 = 0.866704	MeanO2 = 0.485979	 rate = 0.006125
N = 4885	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.852443	MeanO1 = 0.489778	MeanV2 = 0.859959	MeanO2 = 0.487189	 rate = 0.000000
N = 4885	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.857660	MeanO1 = 0.491081	MeanV2 = 0.878255	MeanO2 = 0.485931	 rate = 0.025250
N = 4905	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.854186	MeanO1 = 0.489226	MeanV2 = 0.846696	MeanO2 = 0.491815	 rate = 0.000000
N = 4905	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.856487	MeanO1 = 0.489651	MeanV2 = 0.850466	MeanO2 = 0.491342	 rate = 0.007250
N = 4925	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.831370	MeanO1 = 0.497193	MeanV2 = 0.858243	MeanO2 = 0.487793	 rate = 0.000000
N = 4925	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.849001	MeanO1 = 0.492583	MeanV2 = 0.849407	MeanO2 = 0.492408	 rate = 0.003250
N = 4945	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.811940	MeanO1 = 0.504187	MeanV2 = 0.866992	MeanO2 = 0.484773	 rate = 0.000000
N = 4945	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.840553	MeanO1 = 0.494172	MeanV2 = 0.838847	MeanO2 = 0.494781	 rate = 0.000500
N = 4965	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.810824	MeanO1 = 0.504608	MeanV2 = 0.856492	MeanO2 = 0.488403	 rate = 0.000000
N = 4965	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.840947	MeanO1 = 0.496208	MeanV2 = 0.839265	MeanO2 = 0.496819	 rate = 0.004875
N = 4985	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.828566	MeanO1 = 0.498193	MeanV2 = 0.826881	MeanO2 = 0.498786	 rate = 0.000000
N = 4985	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.830727	MeanO1 = 0.498626	MeanV2 = 0.831296	MeanO2 = 0.498411	 rate = 0.002750
N = 5005	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.857071	MeanO1 = 0.488185	MeanV2 = 0.788615	MeanO2 = 0.512805	 rate = 0.000000
N = 5005	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.826804	MeanO1 = 0.500604	MeanV2 = 0.827211	MeanO2 = 0.500397	 rate = 0.003625
N = 5025	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.804795	MeanO1 = 0.506805	MeanV2 = 0.828566	MeanO2 = 0.498193	 rate = 0.000000
N = 5025	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.820737	MeanO1 = 0.501955	MeanV2 = 0.816553	MeanO2 = 0.503045	 rate = 0.005250
N = 5045	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.802630	MeanO1 = 0.507599	MeanV2 = 0.819642	MeanO2 = 0.501383	 rate = 0.000000
N = 5045	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.811600	MeanO1 = 0.505282	MeanV2 = 0.817494	MeanO2 = 0.503723	 rate = 0.008375
N = 5065	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.780623	MeanO1 = 0.515784	MeanV2 = 0.831370	MeanO2 = 0.497193	 rate = 0.000000
N = 5065	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.809012	MeanO1 = 0.506461	MeanV2 = 0.809073	MeanO2 = 0.506550	 rate = 0.004750
N = 5085	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.784895	MeanO1 = 0.514191	MeanV2 = 0.815781	MeanO2 = 0.502802	 rate = 0.000000
N = 5085	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.799910	MeanO1 = 0.508582	MeanV2 = 0.800453	MeanO2 = 0.508411	 rate = 0.000000
N = 5105	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.744354	MeanO1 = 0.529791	MeanV2 = 0.848435	MeanO2 = 0.491209	 rate = 0.000000
N = 5105	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.795807	MeanO1 = 0.513951	MeanV2 = 0.821305	MeanO2 = 0.507032	 rate = 0.031875
N = 5125	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.809169	MeanO1 = 0.505213	MeanV2 = 0.770114	MeanO2 = 0.519791	 rate = 0.000000
N = 5125	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.789572	MeanO1 = 0.512681	MeanV2 = 0.790741	MeanO2 = 0.512333	 rate = 0.002375
N = 5145	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.795044	MeanO1 = 0.510392	MeanV2 = 0.773241	MeanO2 = 0.518585	 rate = 0.000000
N = 5145	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.791628	MeanO1 = 0.513490	MeanV2 = 0.784922	MeanO2 = 0.515514	 rate = 0.010125
N = 5165	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.749965	MeanO1 = 0.527594	MeanV2 = 0.808625	MeanO2 = 0.505387	 rate = 0.000000
N = 5165	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.784211	MeanO1 = 0.516204	MeanV2 = 0.782597	MeanO2 = 0.516815	 rate = 0.003625
N = 5185	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.782229	MeanO1 = 0.515220	MeanV2 = 0.764916	MeanO2 = 0.521813	 rate = 0.000000
N = 5185	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.779843	MeanO1 = 0.518190	MeanV2 = 0.778236	MeanO2 = 0.518800	 rate = 0.004375
N = 5205	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.786469	MeanO1 = 0.513586	MeanV2 = 0.750481	MeanO2 = 0.527379	 rate = 0.000000
N = 5205	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.768279	MeanO1 = 0.520782	MeanV2 = 0.770351	MeanO2 = 0.520223	 rate = 0.003375
N = 5225	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.803706	MeanO1 = 0.507201	MeanV2 = 0.724322	MeanO2 = 0.537813	 rate = 0.000000
N = 5225	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.767924	MeanO1 = 0.521807	MeanV2 = 0.762956	MeanO2 = 0.523200	 rate = 0.006375
N = 5245	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.750481	MeanO1 = 0.527379	MeanV2 = 0.765435	MeanO2 = 0.521601	 rate = 0.000000
N = 5245	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.758592	MeanO1 = 0.524622	MeanV2 = 0.758955	MeanO2 = 0.524408	 rate = 0.000750
N = 5265	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.750481	MeanO1 = 0.527379	MeanV2 = 0.755084	MeanO2 = 0.525607	 rate = 0.000000
N = 5265	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.753068	MeanO1 = 0.527038	MeanV2 = 0.756937	MeanO2 = 0.525946	 rate = 0.006125
N = 5285	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.764916	MeanO1 = 0.521813	MeanV2 = 0.730779	MeanO2 = 0.535186	 rate = 0.000000
N = 5285	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.747640	MeanO1 = 0.529863	MeanV2 = 0.756948	MeanO2 = 0.527133	 rate = 0.012375
N = 5305	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.729294	MeanO1 = 0.535799	MeanV2 = 0.756118	MeanO2 = 0.525182	 rate = 0.000000
N = 5305	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.759688	MeanO1 = 0.527884	MeanV2 = 0.742298	MeanO2 = 0.533130	 rate = 0.021875
N = 5325	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.727797	MeanO1 = 0.536392	MeanV2 = 0.747433	MeanO2 = 0.528592	 rate = 0.000000
N = 5325	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.737785	MeanO1 = 0.533183	MeanV2 = 0.742548	MeanO2 = 0.531795	 rate = 0.007250
N = 5345	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.728816	MeanO1 = 0.536000	MeanV2 = 0.736310	MeanO2 = 0.532988	 rate = 0.000000
N = 5345	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.733044	MeanO1 = 0.534586	MeanV2 = 0.733377	MeanO2 = 0.534411	 rate = 0.000625
N = 5365	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.725340	MeanO1 = 0.537388	MeanV2 = 0.729794	MeanO2 = 0.535615	 rate = 0.000000
N = 5365	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.727467	MeanO1 = 0.537193	MeanV2 = 0.732203	MeanO2 = 0.535800	 rate = 0.006750
N = 5385	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.734783	MeanO1 = 0.533601	MeanV2 = 0.710581	MeanO2 = 0.543423	 rate = 0.000000
N = 5385	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.722372	MeanO1 = 0.540685	MeanV2 = 0.736895	MeanO2 = 0.536294	 rate = 0.019125
N = 5405	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.691824	MeanO1 = 0.551190	MeanV2 = 0.744354	MeanO2 = 0.529791	 rate = 0.000000
N = 5405	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.724182	MeanO1 = 0.539516	MeanV2 = 0.717536	MeanO2 = 0.541474	 rate = 0.009000
N = 5425	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.729294	MeanO1 = 0.535799	MeanV2 = 0.696588	MeanO2 = 0.549205	 rate = 0.000000
N = 5425	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.712865	MeanO1 = 0.542800	MeanV2 = 0.714863	MeanO2 = 0.542184	 rate = 0.003500
N = 5445	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.674400	MeanO1 = 0.558596	MeanV2 = 0.742850	MeanO2 = 0.530402	 rate = 0.000000
N = 5445	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.707117	MeanO1 = 0.549161	MeanV2 = 0.737491	MeanO2 = 0.539821	 rate = 0.039375
N = 5465	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.694704	MeanO1 = 0.550015	MeanV2 = 0.711583	MeanO2 = 0.542995	 rate = 0.000000
N = 5465	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.709534	MeanO1 = 0.546176	MeanV2 = 0.708080	MeanO2 = 0.546795	 rate = 0.005125
N = 5485	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.701869	MeanO1 = 0.547006	MeanV2 = 0.694704	MeanO2 = 0.550015	 rate = 0.000000
N = 5485	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.702900	MeanO1 = 0.548595	MeanV2 = 0.703234	MeanO2 = 0.548374	 rate = 0.004375
N = 5505	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.699947	MeanO1 = 0.547818	MeanV2 = 0.687074	MeanO2 = 0.553211	 rate = 0.000000
N = 5505	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.705754	MeanO1 = 0.548547	MeanV2 = 0.693093	MeanO2 = 0.552448	 rate = 0.016875
N = 5525	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.713020	MeanO1 = 0.542394	MeanV2 = 0.665154	MeanO2 = 0.562600	 rate = 0.000000
N = 5525	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.690405	MeanO1 = 0.552598	MeanV2 = 0.690907	MeanO2 = 0.552403	 rate = 0.002125
N = 5545	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.672086	MeanO1 = 0.559584	MeanV2 = 0.696132	MeanO2 = 0.549402	 rate = 0.000000
N = 5545	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.683804	MeanO1 = 0.555233	MeanV2 = 0.688425	MeanO2 = 0.553755	 rate = 0.006750
N = 5565	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.670227	MeanO1 = 0.560400	MeanV2 = 0.688490	MeanO2 = 0.552598	 rate = 0.000000
N = 5565	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.693861	MeanO1 = 0.554099	MeanV2 = 0.678732	MeanO2 = 0.558915	 rate = 0.020250
N = 5585	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.658278	MeanO1 = 0.565596	MeanV2 = 0.691361	MeanO2 = 0.551405	 rate = 0.000000
N = 5585	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.674165	MeanO1 = 0.560203	MeanV2 = 0.684834	MeanO2 = 0.556792	 rate = 0.014625
N = 5605	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.667463	MeanO1 = 0.561607	MeanV2 = 0.672548	MeanO2 = 0.559405	 rate = 0.000000
N = 5605	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.672694	MeanO1 = 0.560030	MeanV2 = 0.669696	MeanO2 = 0.560947	 rate = 0.004125
N = 5625	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.685658	MeanO1 = 0.553798	MeanV2 = 0.645589	MeanO2 = 0.571205	 rate = 0.000000
N = 5625	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.665422	MeanO1 = 0.562674	MeanV2 = 0.666524	MeanO2 = 0.562326	 rate = 0.002375
N = 5645	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.654634	MeanO1 = 0.567216	MeanV2 = 0.667003	MeanO2 = 0.561793	 rate = 0.000000
N = 5645	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.660759	MeanO1 = 0.565397	MeanV2 = 0.666132	MeanO2 = 0.563617	 rate = 0.008375
N = 5665	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.667003	MeanO1 = 0.561793	MeanV2 = 0.645589	MeanO2 = 0.571205	 rate = 0.000000
N = 5665	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.661596	MeanO1 = 0.566618	MeanV2 = 0.661938	MeanO2 = 0.566404	 rate = 0.005500
N = 5685	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.631327	MeanO1 = 0.577612	MeanV2 = 0.672548	MeanO2 = 0.559405	 rate = 0.000000
N = 5685	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.651038	MeanO1 = 0.570372	MeanV2 = 0.662382	MeanO2 = 0.566604	 rate = 0.015750
N = 5705	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.667463	MeanO1 = 0.561607	MeanV2 = 0.627364	MeanO2 = 0.579378	 rate = 0.000000
N = 5705	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.650118	MeanO1 = 0.570205	MeanV2 = 0.648765	MeanO2 = 0.570800	 rate = 0.002250
N = 5725	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.634848	MeanO1 = 0.576004	MeanV2 = 0.650534	MeanO2 = 0.568996	 rate = 0.000000
N = 5725	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.648245	MeanO1 = 0.571418	MeanV2 = 0.642130	MeanO2 = 0.573588	 rate = 0.008375
N = 5745	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.611656	MeanO1 = 0.586595	MeanV2 = 0.665604	MeanO2 = 0.562400	 rate = 0.000000
N = 5745	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.637534	MeanO1 = 0.576272	MeanV2 = 0.647926	MeanO2 = 0.572746	 rate = 0.014625
N = 5765	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.691361	MeanO1 = 0.551405	MeanV2 = 0.579936	MeanO2 = 0.601586	 rate = 0.000000
N = 5765	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.637969	MeanO1 = 0.576182	MeanV2 = 0.636617	MeanO2 = 0.576806	 rate = 0.003625
N = 5785	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.612549	MeanO1 = 0.586191	MeanV2 = 0.646495	MeanO2 = 0.570800	 rate = 0.000000
N = 5785	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.631694	MeanO1 = 0.578201	MeanV2 = 0.630362	MeanO2 = 0.578825	 rate = 0.001750
N = 5805	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.616440	MeanO1 = 0.584397	MeanV2 = 0.633516	MeanO2 = 0.576628	 rate = 0.000000
N = 5805	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.637397	MeanO1 = 0.578063	MeanV2 = 0.623803	MeanO2 = 0.582896	 rate = 0.018500
N = 5825	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.608658	MeanO1 = 0.587993	MeanV2 = 0.632658	MeanO2 = 0.577002	 rate = 0.000000
N = 5825	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.620905	MeanO1 = 0.582412	MeanV2 = 0.620336	MeanO2 = 0.582600	 rate = 0.000500
N = 5845	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.641108	MeanO1 = 0.573215	MeanV2 = 0.592077	MeanO2 = 0.595798	 rate = 0.000000
N = 5845	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.615539	MeanO1 = 0.586306	MeanV2 = 0.625785	MeanO2 = 0.582714	 rate = 0.014750
N = 5865	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.578678	MeanO1 = 0.602202	MeanV2 = 0.646495	MeanO2 = 0.570800	 rate = 0.000000
N = 5865	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.611847	MeanO1 = 0.586699	MeanV2 = 0.612983	MeanO2 = 0.586302	 rate = 0.002375
N = 5885	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.617284	MeanO1 = 0.583994	MeanV2 = 0.597999	MeanO2 = 0.593009	 rate = 0.000000
N = 5885	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.608431	MeanO1 = 0.588612	MeanV2 = 0.608751	MeanO2 = 0.588390	 rate = 0.001125
N = 5905	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.606935	MeanO1 = 0.588793	MeanV2 = 0.599669	MeanO2 = 0.592204	 rate = 0.000000
N = 5905	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.615225	MeanO1 = 0.590182	MeanV2 = 0.613921	MeanO2 = 0.590811	 rate = 0.012500
N = 5925	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.595450	MeanO1 = 0.594214	MeanV2 = 0.602663	MeanO2 = 0.590811	 rate = 0.000000
N = 5925	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.597990	MeanO1 = 0.594909	MeanV2 = 0.611400	MeanO2 = 0.590081	 rate = 0.019250
N = 5945	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.599669	MeanO1 = 0.592204	MeanV2 = 0.589974	MeanO2 = 0.596784	 rate = 0.000000
N = 5945	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.621850	MeanO1 = 0.589073	MeanV2 = 0.591934	MeanO2 = 0.599911	 rate = 0.041250
N = 5965	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.615549	MeanO1 = 0.584799	MeanV2 = 0.566353	MeanO2 = 0.608178	 rate = 0.000000
N = 5965	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.590483	MeanO1 = 0.596599	MeanV2 = 0.590915	MeanO2 = 0.596411	 rate = 0.000750
N = 5985	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.570024	MeanO1 = 0.606422	MeanV2 = 0.603099	MeanO2 = 0.590587	 rate = 0.000000
N = 5985	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.596332	MeanO1 = 0.596521	MeanV2 = 0.585354	MeanO2 = 0.600489	 rate = 0.015750
N = 6005	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.586181	MeanO1 = 0.598612	MeanV2 = 0.578286	MeanO2 = 0.602390	 rate = 0.000000
N = 6005	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.589831	MeanO1 = 0.600190	MeanV2 = 0.588434	MeanO2 = 0.600818	 rate = 0.008250
N = 6025	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.584082	MeanO1 = 0.599606	MeanV2 = 0.572107	MeanO2 = 0.605396	 rate = 0.000000
N = 6025	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.576323	MeanO1 = 0.605698	MeanV2 = 0.593597	MeanO2 = 0.599253	 rate = 0.024750
N = 6045	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.562710	MeanO1 = 0.610009	MeanV2 = 0.585344	MeanO2 = 0.599017	 rate = 0.000000
N = 6045	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.574470	MeanO1 = 0.604418	MeanV2 = 0.574055	MeanO2 = 0.604572	 rate = 0.001875
N = 6065	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.578678	MeanO1 = 0.602202	MeanV2 = 0.561075	MeanO2 = 0.610816	 rate = 0.000000
N = 6065	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.570448	MeanO1 = 0.606258	MeanV2 = 0.569219	MeanO2 = 0.606770	 rate = 0.000125
N = 6085	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.595017	MeanO1 = 0.594402	MeanV2 = 0.537497	MeanO2 = 0.622582	 rate = 0.000000
N = 6085	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.565576	MeanO1 = 0.608695	MeanV2 = 0.566659	MeanO2 = 0.608292	 rate = 0.002250
N = 6105	 sto = 0.000000	 sw = 0.000000	MeanV1 = 0.570458	MeanO1 = 0.606201	MeanV2 = 0.553014	MeanO2 = 0.614776	 rate = 0.000000
N = 6105	 sto = 0.000000	 sw = 1.000000	MeanV1 = 0.568729	MeanO1 = 0.610197	MeanV2 = 0.567507	MeanO2 = 0.610816	 rate = 0.007750
